YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W08,4952,0,6162,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W08,2,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W08,2228,0,0,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W08,0,0,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W08,6087,0,3985,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W08,0,0,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W08,36271,0,943,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W08,0,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W08,1618,0,0,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W08,0,0,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W08,1786,0,1215,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W08,0,0,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W08,472,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W08,0,0,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W08,2679,0,1363,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W08,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W08,4156,0,0,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W08,0,0,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W08,7733,0,4093,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W08,0,0,0,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W08,2592,0,265,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W08,0,0,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W08,1639,0,0,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W08,0,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W08,3,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W08,5698,0,3266,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W08,0,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W08,3755,0,2456,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W08,0,0,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W08,999,0,0,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W08,4333,0,2,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W08,0,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W08,2183,0,1423,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W08,0,0,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W08,488,0,0,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W08,0,0,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W08,4030,0,3261,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W08,0,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W08,2,0,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W08,5675,0,6013,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W08,0,0,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W08,4208,0,0,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W08,0,0,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W08,11151,0,9168,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W08,1,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W08,2398,0,0,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W08,0,0,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W08,3640,0,2517,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W08,0,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W08,286,0,0,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W08,1598,0,4459,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W08,0,0,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W08,481,0,894,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W08,1,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W08,3949,0,11747,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W08,0,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W08,1295,0,446,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W08,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W08,0,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W08,3402,0,1,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W08,1150,0,0,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W08,0,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W08,556,0,1,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W08,0,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W08,2918,0,6755,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W08,1,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W08,3120,0,8770,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W08,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W08,6,0,0,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W08,49127,0,142762,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W08,0,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W08,1603,0,4694,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W08,0,0,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W08,10655,0,1343,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W08,3433,0,10611,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W08,1,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W08,569,0,0,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W08,135,0,0,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W08,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W08,2039,0,6495,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W08,0,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W08,0,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W08,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W08,0,0,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W08,446,0,0,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W08,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W08,391,0,0,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W08,0,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W08,1610,0,7799,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W08,1,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W08,113,0,0,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W08,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W08,856,0,3586,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W08,0,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W08,325,0,0,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W08,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W08,0,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W08,123,0,0,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W08,2,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W08,436,0,0,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W08,3662,0,12324,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W08,8175,0,22226,0,,PL92X,37958138,PL,Age80+,COM,
2021-W08,0,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W08,2298,0,8458,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W08,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W08,1594,0,4353,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W08,0,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W08,1399,0,3537,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W08,0,0,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W08,212,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W08,3869,0,11451,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W08,119,0,0,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W08,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W08,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W08,7004,0,15497,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W08,902,0,1,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W08,0,0,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W08,0,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W08,1,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W08,3,0,25,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W08,0,0,4,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W08,2,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,49,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W08,1,0,82,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W08,0,0,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W08,1,0,213,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W08,1,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W08,0,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W08,1,0,2,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W08,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W08,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W08,2,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W08,2,0,5,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W08,0,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W08,0,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,11,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W08,1,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W08,18,0,0,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W08,0,0,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W08,0,0,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W08,0,0,0,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W08,1,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W08,2,0,8,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W08,1,0,1,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W08,1,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W08,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W08,17,0,373,0,,PL,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W08,1,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W08,0,0,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W08,7,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W08,4,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,1,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W08,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W08,3,0,5,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W08,3,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W08,22,0,82,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W08,6,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W08,2,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W08,1,0,10,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W08,33,0,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W08,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W08,1,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W08,1,0,1,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W08,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W08,0,0,36,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W08,0,0,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W08,3,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W08,2,0,2,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W08,312,0,1262,0,,PL51,37958138,PL,HCW,COM,
2021-W08,0,0,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W08,152,0,0,0,,PL51,37958138,PL,HCW,MOD,
2021-W08,39,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W08,16,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W08,211,0,606,0,,PL84,37958138,PL,HCW,COM,
2021-W08,18,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W08,0,0,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W08,134,0,0,0,,PL84,37958138,PL,HCW,MOD,
2021-W08,142,0,372,0,,PL62,37958138,PL,HCW,COM,
2021-W08,0,0,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W08,25,0,0,0,,PL62,37958138,PL,HCW,MOD,
2021-W08,62,0,0,0,,PL82,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W08,313,0,872,0,,PL82,37958138,PL,HCW,COM,
2021-W08,33,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W08,234,0,513,0,,PL61,37958138,PL,HCW,COM,
2021-W08,0,0,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W08,6,0,0,0,,PL61,37958138,PL,HCW,MOD,
2021-W08,160,0,0,0,,PL63,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W08,263,0,1028,0,,PL63,37958138,PL,HCW,COM,
2021-W08,11,0,0,0,,PL52,37958138,PL,HCW,AZ,
2021-W08,62,0,334,0,,PL52,37958138,PL,HCW,COM,
2021-W08,0,0,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W08,56,0,3,0,,PL92X,37958138,PL,HCW,AZ,
2021-W08,744,0,2434,0,,PL92X,37958138,PL,HCW,COM,
2021-W08,0,0,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W08,294,0,0,0,,PL92X,37958138,PL,HCW,MOD,
2021-W08,65,0,0,0,,PL81,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W08,206,0,917,0,,PL81,37958138,PL,HCW,COM,
2021-W08,33,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W08,25,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W08,26,0,0,0,,PL52,37958138,PL,HCW,MOD,
2021-W08,1406,0,311,0,,PL,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W08,4513,0,15468,0,,PL,37958138,PL,HCW,COM,
2021-W08,504,0,3,0,,PL,37958138,PL,HCW,AZ,
2021-W08,14,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W08,171,0,575,0,,PL72,37958138,PL,HCW,COM,
2021-W08,19,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W08,7,0,0,0,,PL43,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W08,116,0,242,0,,PL43,37958138,PL,HCW,COM,
2021-W08,9,0,0,0,,PL43,37958138,PL,HCW,AZ,
2021-W08,52,0,0,0,,PL71,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W08,286,0,1087,0,,PL71,37958138,PL,HCW,COM,
2021-W08,28,0,0,0,,PL71,37958138,PL,HCW,AZ,
2021-W08,42,0,0,0,,PL42,37958138,PL,HCW,MOD,
2021-W08,98,0,0,0,,PL22,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W08,454,0,1471,0,,PL22,37958138,PL,HCW,COM,
2021-W08,73,0,0,0,,PL22,37958138,PL,HCW,AZ,
2021-W08,0,0,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W08,211,0,735,0,,PL42,37958138,PL,HCW,COM,
2021-W08,29,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W08,117,0,27,0,,PL21,37958138,PL,HCW,MOD,
2021-W08,152,0,284,0,,PL41,37958138,PL,HCW,MOD,
2021-W08,0,0,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W08,412,0,1625,0,,PL21,37958138,PL,HCW,COM,
2021-W08,33,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W08,36,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W08,376,0,1395,0,,PL41,37958138,PL,HCW,COM,
2021-W08,0,0,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W08,46,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W09,10014,0,11,0,,PL92X,37958138,PL,ALL,MOD,
2021-W09,3410,0,6612,0,,PL43,37958138,PL,ALL,COM,819729
2021-W09,3423,0,0,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W09,0,0,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2021-W09,2613,0,0,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W09,22023,0,5,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W09,0,0,0,0,,PL92X,37958138,PL,ALL,JANSS,
2021-W09,20324,0,36011,0,,PL92X,37958138,PL,ALL,COM,
2021-W09,184487,0,23,0,232800,PL,37958138,PL,ALL,AZ,31044901
2021-W09,139657,0,237854,0,380250,PL,37958138,PL,ALL,COM,31044901
2021-W09,16103,0,1,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W09,8643,0,16121,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W09,7326,0,1,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W09,5032,0,8437,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W09,0,0,0,0,,PL62,37958138,PL,ALL,JANSS,1141615
2021-W09,3176,0,0,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W09,1886,0,1,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W09,0,0,0,0,,PL52,37958138,PL,ALL,JANSS,786355
2021-W09,3472,0,5648,0,,PL52,37958138,PL,ALL,COM,786355
2021-W09,4165,0,0,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W09,0,0,0,0,,PL81,37958138,PL,ALL,JANSS,1719530
2021-W09,9002,0,15479,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W09,0,0,0,0,0,PL,37958138,PL,ALL,JANSS,31044901
2021-W09,1201,0,0,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W09,4819,0,1,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W09,4901,0,7547,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W09,0,0,0,0,,PL72,37958138,PL,ALL,JANSS,1016552
2021-W09,685,0,0,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W09,10158,0,1,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W09,2158,0,1,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W09,28915,0,2,0,,PL92X,37958138,PL,ALL,AZ,
2021-W09,0,0,0,0,,PL42,37958138,PL,ALL,JANSS,1381726
2021-W09,6652,0,0,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W09,5179,0,10968,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W09,6783,0,6,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W09,66307,0,4785,0,0,PL,37958138,PL,ALL,MOD,31044901
2021-W09,10887,0,1,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W09,7552,0,12956,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W09,0,0,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2021-W09,7147,0,14491,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W09,0,0,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2021-W09,3790,0,1,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W09,1408,0,0,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W09,8855,0,2,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W09,10591,0,19941,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W09,12926,0,1,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W09,0,0,0,0,,PL71,37958138,PL,ALL,JANSS,2026852
2021-W09,9697,0,16386,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W09,8905,0,1,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W09,11855,0,18209,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W09,3583,0,1,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W09,5454,0,8073,0,,PL84,37958138,PL,ALL,COM,945809
2021-W09,0,0,0,0,,PL84,37958138,PL,ALL,JANSS,945809
2021-W09,5963,0,1,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W09,3476,0,0,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W09,0,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W09,15825,0,1,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W09,10826,0,17794,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W09,0,0,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2021-W09,4162,0,2086,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W09,16572,0,23181,0,,PL22,37958138,PL,ALL,COM,3705960
2021-W09,0,0,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2021-W09,6093,0,878,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W09,21994,0,1,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W09,8258,0,1804,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W09,0,0,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2021-W09,2569,0,0,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W09,0,0,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2021-W09,210,0,0,0,,PL21,37958138,PL,Age18_24,AZ,257295
2021-W09,21,0,0,0,,PL72,37958138,PL,Age18_24,AZ,91866
2021-W09,4,0,0,0,,PL61,37958138,PL,Age18_24,MOD,155296
2021-W09,48,0,553,0,,PL21,37958138,PL,Age18_24,COM,257295
2021-W09,0,0,0,0,,PL21,37958138,PL,Age18_24,JANSS,257295
2021-W09,22,0,14,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W09,287,0,0,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W09,0,0,0,0,,PL61,37958138,PL,Age18_24,JANSS,155296
2021-W09,24,0,325,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W09,19,0,188,0,,PL84,37958138,PL,Age18_24,COM,88801
2021-W09,117,0,0,0,,PL61,37958138,PL,Age18_24,AZ,155296
2021-W09,0,0,0,0,,PL84,37958138,PL,Age18_24,JANSS,88801
2021-W09,2562,0,1,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W09,161,0,0,0,,PL62,37958138,PL,Age18_24,AZ,109948
2021-W09,12,0,60,0,,PL62,37958138,PL,Age18_24,COM,109948
2021-W09,0,0,0,0,,PL62,37958138,PL,Age18_24,JANSS,109948
2021-W09,10,0,0,0,,PL62,37958138,PL,Age18_24,MOD,109948
2021-W09,38,0,0,0,,PL84,37958138,PL,Age18_24,MOD,88801
2021-W09,4,0,0,0,,PL72,37958138,PL,Age18_24,MOD,91866
2021-W09,36,0,0,0,,PL81,37958138,PL,Age18_24,AZ,163186
2021-W09,26,0,191,0,,PL81,37958138,PL,Age18_24,COM,163186
2021-W09,0,0,0,0,,PL81,37958138,PL,Age18_24,JANSS,163186
2021-W09,282,0,0,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W09,40,0,363,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W09,0,0,0,0,,PL63,37958138,PL,Age18_24,JANSS,171036
2021-W09,10,0,0,0,,PL63,37958138,PL,Age18_24,MOD,171036
2021-W09,13,0,0,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W09,0,0,0,0,,PL82,37958138,PL,Age18_24,JANSS,170066
2021-W09,23,0,49,0,,PL82,37958138,PL,Age18_24,COM,170066
2021-W09,15,0,58,0,,PL72,37958138,PL,Age18_24,COM,91866
2021-W09,0,0,0,0,,PL51,37958138,PL,Age18_24,JANSS,189725
2021-W09,35,0,0,0,,PL51,37958138,PL,Age18_24,MOD,189725
2021-W09,501,0,0,0,,PL92X,37958138,PL,Age18_24,AZ,
2021-W09,19,0,65,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W09,0,0,0,0,,PL92X,37958138,PL,Age18_24,JANSS,
2021-W09,0,0,0,0,,PL72,37958138,PL,Age18_24,JANSS,91866
2021-W09,16,0,82,0,,PL43,37958138,PL,Age18_24,COM,73609
2021-W09,173,0,1,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W09,0,0,0,0,,PL52,37958138,PL,Age18_24,MOD,67721
2021-W09,43,0,0,0,,PL92X,37958138,PL,Age18_24,MOD,
2021-W09,6,0,0,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W09,0,0,0,0,,PL52,37958138,PL,Age18_24,JANSS,67721
2021-W09,5,0,28,0,,PL52,37958138,PL,Age18_24,COM,67721
